@relation classification_train-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute Attribute_1 numeric
@attribute Attribute_2 numeric
@attribute Attribute_3 numeric
@attribute Attribute_4 numeric
@attribute Attribute_5 numeric
@attribute Attribute_6 numeric
@attribute Attribute_7 numeric
@attribute Attribute_8 numeric
@attribute Attribute_9 numeric
@attribute Attribute_10 numeric
@attribute Attribute_11 numeric
@attribute Attribute_12 numeric
@attribute Attribute_13 numeric
@attribute Attribute_14 numeric
@attribute Class {0,1,2,3,4}

@data
0.785174,0.718885,0.994246,0.005367,0.001258,0.78455,384.796157,302.131819,0.757825,0.981545,238.598972,1.612732,0.616498,73042,3
0.766579,0.843291,0.995183,0.006861,0.001461,0.807046,315.797763,242.084014,0.691277,0.984809,186.474786,1.693515,0.587644,46738,0
0.870605,0.909133,0.997743,0.006672,0.002364,0.650311,251.771198,219.193281,0.791256,0.989252,191.262492,1.316365,0.757953,38145,4
0.903768,0.93418,0.998241,0.006424,0.002644,0.574882,242.648299,219.297813,0.748593,0.989936,198.543717,1.22214,0.816797,38155,4
0.800542,0.907295,0.997565,0.006588,0.001669,0.766343,301.584413,241.430956,0.794543,0.991209,193.747417,1.556585,0.640867,46186,0
0.898504,0.952087,0.997904,0.006808,0.002737,0.587801,231.657705,208.145435,0.778507,0.991058,187.412366,1.236085,0.80731,34334,4
0.718693,0.838667,0.993907,0.007299,0.001201,0.854357,337.741629,242.732692,0.801604,0.989036,175.519755,1.924237,0.51652,46788,1
0.820527,0.800153,0.997707,0.005366,0.0015,0.73799,352.45103,289.195458,0.771723,0.982764,237.838045,1.481895,0.673264,66838,3
0.68459,0.788278,0.994017,0.00664,0.0009,0.881875,409.172731,280.115441,0.819059,0.98996,192.918312,2.120964,0.468663,62251,1
0.903649,0.959112,0.997434,0.006501,0.002674,0.574247,239.859418,216.748686,0.775804,0.99055,196.368565,1.221476,0.816581,37250,4
0.778705,0.79004,0.998834,0.006064,0.001375,0.794633,346.273402,269.644848,0.696063,0.982435,210.218988,1.647203,0.606382,58126,3
0.772106,0.866548,0.994922,0.006584,0.001443,0.800606,324.374856,250.451884,0.732456,0.987651,194.36248,1.668917,0.596148,49881,0
0.860803,0.954322,0.997727,0.006264,0.002122,0.669658,274.31131,236.128001,0.734946,0.993556,203.722797,1.346493,0.740982,44075,4
0.783533,0.886907,0.996626,0.007012,0.00163,0.787744,295.771333,231.746666,0.740993,0.990257,182.195865,1.62337,0.613924,42596,0
0.792789,0.870399,0.993315,0.006495,0.001583,0.774361,311.917879,247.285009,0.70138,0.986667,197.364107,1.580418,0.628514,48676,0
0.744566,0.811466,0.994168,0.005557,0.001053,0.83009,413.319573,307.743568,0.791155,0.986669,230.47941,1.793304,0.554378,75387,2
0.922992,0.912512,0.999617,0.006554,0.002934,0.523151,228.03266,210.472208,0.784929,0.987539,194.338583,1.173378,0.851913,35231,4
0.744615,0.862992,0.991682,0.005372,0.001019,0.829099,427.508252,318.328942,0.724519,0.986881,239.020647,1.788583,0.554451,80645,2
0.71961,0.813261,0.99415,0.006288,0.00104,0.853627,391.049993,281.403376,0.636321,0.991819,203.692152,1.919809,0.517838,62707,1
0.810667,0.742503,0.996818,0.00444,0.001183,0.751899,436.353702,353.737421,0.706556,0.976598,287.67847,1.51681,0.657181,100632,3
0.802362,0.905051,0.99504,0.006426,0.001643,0.762495,307.769262,246.942371,0.800957,0.98928,199.124821,1.54561,0.643785,48413,0
0.796069,0.883618,0.99725,0.006696,0.001659,0.772122,300.052062,238.862172,0.683772,0.99089,190.675209,1.573629,0.633726,45223,0
0.707266,0.835262,0.997301,0.007988,0.001233,0.865112,318.639155,225.362491,0.729926,0.992436,159.822443,1.993707,0.500225,40193,1
0.690383,0.814549,0.997534,0.00723,0.001013,0.878465,369.488627,255.088573,0.689801,0.991964,176.544117,2.092897,0.476628,51520,1
0.686481,0.792949,0.997911,0.00689,0.000944,0.881469,392.108012,269.174608,0.813873,0.989738,185.170102,2.117556,0.471256,57496,1
0.792811,0.908514,0.997864,0.006719,0.001637,0.776681,301.500254,239.032685,0.729912,0.990312,189.913426,1.587567,0.628549,45314,0
0.891086,0.946993,0.998523,0.006063,0.002358,0.606336,264.489247,235.682728,0.764416,0.990689,210.324202,1.257531,0.794035,44036,4
0.859914,0.811854,0.996113,0.00517,0.001744,0.670026,333.03266,286.379432,0.758317,0.984081,247.222622,1.347096,0.739452,65455,3
0.723401,0.814967,0.979748,0.006485,0.001095,0.845405,375.195647,271.416826,0.64614,0.97593,200.401695,1.872218,0.523309,59285,1
0.783661,0.895597,0.996408,0.006449,0.0015,0.787482,321.493839,251.942079,0.778175,0.992001,198.148835,1.622487,0.614124,50255,0
0.768754,0.880088,0.992869,0.006464,0.001393,0.803557,333.29467,256.221592,0.816989,0.986417,198.386074,1.680031,0.590983,52271,0
0.766659,0.677837,0.996757,0.00717,0.001528,0.807637,302.116223,231.620267,0.679761,0.981459,178.151691,1.695837,0.587767,42931,0
0.800758,0.913182,0.997504,0.007001,0.001775,0.766019,283.643283,227.129581,0.779548,0.989426,182.330852,1.555652,0.641213,40950,0
0.741295,0.851871,0.98986,0.005028,0.000937,0.831752,460.836593,341.615745,0.710773,0.979901,255.831973,1.801325,0.549518,93537,2
0.68489,0.71596,0.991716,0.007581,0.001029,0.881067,358.030873,245.211618,0.603468,0.97825,169.345799,2.1142,0.469074,48275,1
0.798387,0.903193,0.996806,0.006657,0.001669,0.768821,300.047594,239.554127,0.729446,0.990484,191.869742,1.563809,0.637422,45504,0
0.768481,0.848981,0.997851,0.006208,0.001336,0.806059,347.276479,266.87539,0.73156,0.987188,205.530384,1.68966,0.590563,56664,2
0.816908,0.921409,0.998104,0.006372,0.00175,0.743617,299.435476,244.611159,0.759438,0.989389,200.204352,1.495649,0.667338,47498,0
0.894538,0.959948,0.998334,0.00687,0.002713,0.59795,231.622525,207.19512,0.766226,0.992114,185.653126,1.247609,0.800198,33985,4
0.857046,0.9437,0.996715,0.006361,0.002117,0.675948,272.492944,233.539053,0.72297,0.991758,200.813407,1.356946,0.734528,43192,4
0.79021,0.84707,0.997866,0.005687,0.001368,0.78001,358.548766,283.328796,0.751753,0.986728,224.36814,1.598038,0.624432,63896,3
0.793357,0.880812,0.996283,0.006502,0.001589,0.775161,311.096945,246.810858,0.699265,0.989371,196.539637,1.582871,0.629415,48357,0
0.802735,0.899116,0.997512,0.006775,0.001735,0.763346,291.631415,234.102648,0.794973,0.989312,188.391056,1.548011,0.644383,43508,0
0.859502,0.841854,0.99422,0.005216,0.001756,0.669248,330.449741,284.022249,0.764904,0.983377,245.537045,1.345824,0.738744,64428,3
0.757601,0.853604,0.989577,0.00529,0.001075,0.814613,419.318705,317.676312,0.827808,0.981038,243.206956,1.724123,0.573959,80793,2
0.687117,0.790801,0.99061,0.006804,0.000936,0.879118,396.330683,272.325376,0.628572,0.990545,188.893012,2.098175,0.472129,58802,1
0.753231,0.864129,0.994471,0.00656,0.001302,0.82129,342.120508,257.695715,0.796032,0.986999,195.183556,1.752814,0.567357,52843,0
0.747794,0.828678,0.985799,0.0055,0.001061,0.823545,414.012066,309.59566,0.797255,0.986994,234.848765,1.762888,0.559196,76272,2
0.75815,0.844979,0.993266,0.005006,0.00102,0.815549,442.488022,335.472269,0.819815,0.991987,256.062568,1.728046,0.574791,89104,2
0.878316,0.944888,0.998958,0.006047,0.00222,0.635327,272.94227,239.729459,0.769101,0.991586,210.777773,1.294929,0.771438,45520,4
0.806234,0.905167,0.998094,0.006849,0.001785,0.75886,286.008948,230.590019,0.70447,0.989269,186.264356,1.5355,0.650013,42214,0
0.787548,0.756556,0.988,0.005193,0.001232,0.778403,395.331952,311.342694,0.806688,0.97748,248.175327,1.592954,0.620231,77886,3
0.822461,0.924274,0.996298,0.006757,0.001907,0.734179,278.547282,229.09432,0.790538,0.990009,189.121226,1.47285,0.676442,41637,0
0.780544,0.884331,0.996437,0.006842,0.001567,0.791301,305.442642,238.411325,0.717763,0.988552,186.755899,1.635518,0.609248,45159,0
0.769643,0.876666,0.993552,0.006739,0.001459,0.80284,318.961838,245.486661,0.786229,0.988968,190.163288,1.677305,0.59235,47859,0
0.75529,0.829859,0.991733,0.005306,0.001065,0.818,420.607099,317.68032,0.733815,0.983351,241.940879,1.738471,0.570463,80605,2
0.914579,0.952421,0.998503,0.006338,0.002736,0.546118,240.154431,219.640099,0.784143,0.99064,201.179301,1.193733,0.836454,38247,4
0.795595,0.675837,0.995923,0.00541,0.001337,0.772049,371.809349,295.809715,0.692576,0.975182,236.308153,1.573409,0.632972,70474,3
0.728151,0.837339,0.989918,0.00689,0.001195,0.84447,348.51648,253.77245,0.793486,0.986003,186.666457,1.867055,0.530203,51298,1
0.781285,0.867784,0.993153,0.006754,0.001552,0.788828,308.859105,241.306991,0.791776,0.984712,189.829294,1.627036,0.610406,46443,0
0.796409,0.888055,0.994704,0.006134,0.001522,0.770331,327.236528,260.614064,0.785337,0.985134,208.660422,1.568273,0.634267,54149,0
0.883875,0.955224,0.99864,0.006018,0.002266,0.622904,270.822761,239.373347,0.757626,0.992283,211.864101,1.278285,0.781234,45353,4
0.882297,0.949954,0.9953,0.006488,0.002425,0.623123,252.085058,222.41381,0.744291,0.990895,197.161652,1.27857,0.778447,39209,4
0.779545,0.871431,0.990972,0.006584,0.0015,0.789907,318.248978,248.089499,0.779476,0.985766,195.158918,1.630717,0.607691,49038,0
0.722206,0.779693,0.994182,0.006222,0.001044,0.851328,392.322812,283.337784,0.680547,0.982654,205.825764,1.906092,0.521581,64165,1
0.903625,0.947635,0.997535,0.005955,0.002449,0.574428,261.839572,236.604726,0.803201,0.989624,214.330122,1.221665,0.816538,44429,4
0.920579,0.954321,0.998959,0.006269,0.002777,0.529438,239.66969,220.634919,0.78311,0.990646,203.323525,1.17876,0.847466,38594,4
0.799076,0.905026,0.997661,0.00608,0.001529,0.768359,327.958268,262.063481,0.767509,0.990688,209.899443,1.562454,0.638522,54446,4
0.841568,0.837774,0.995451,0.00491,0.001519,0.702714,366.108893,308.105373,0.786665,0.984979,260.476376,1.405536,0.708236,75694,3
0.817513,0.925628,0.998143,0.007041,0.00194,0.742748,270.562383,221.188222,0.798093,0.990335,181.160669,1.493494,0.668327,38800,0
0.713512,0.806701,0.996924,0.007124,0.001139,0.859776,351.0768,250.497634,0.625927,0.989122,179.284646,1.958209,0.5091,49825,1
0.776296,0.873981,0.994436,0.005162,0.001156,0.795459,409.308397,317.744441,0.810688,0.987755,248.043942,1.650145,0.602635,80278,2
0.788079,0.693168,0.997758,0.005716,0.00136,0.782648,358.633316,282.63139,0.698509,0.973951,223.236429,1.606518,0.621069,64416,3
0.754442,0.854468,0.989657,0.00515,0.001029,0.818061,434.332891,327.679057,0.750937,0.980912,249.798471,1.738733,0.569183,85972,2
0.872009,0.808617,0.992367,0.00481,0.001716,0.642544,348.129128,303.571746,0.806361,0.980214,266.753476,1.305059,0.7604,73840,3
0.692502,0.806876,0.994226,0.007576,0.001075,0.875982,350.46266,242.695971,0.795683,0.986291,169.043453,2.07321,0.479559,46904,1
0.744543,0.836901,0.985973,0.005224,0.00099,0.82698,439.66098,327.346667,0.704386,0.979972,247.191152,1.778627,0.554345,85880,2
0.871366,0.924581,0.997939,0.005693,0.002025,0.648931,294.547235,256.658517,0.740687,0.987592,224.105394,1.314325,0.759279,52387,4
0.680159,0.787547,0.998512,0.007265,0.000959,0.886198,378.853648,257.680892,0.609364,0.988682,175.525332,2.158399,0.462617,52747,1
0.707816,0.791767,0.995868,0.00673,0.001042,0.864238,377.599404,267.271082,0.724128,0.986947,189.963743,1.987745,0.501004,56846,1
0.66712,0.770704,0.996359,0.007169,0.000876,0.894696,399.088509,266.240102,0.707467,0.986847,178.263293,2.238759,0.44505,56414,1
0.767096,0.768677,0.996159,0.005091,0.001087,0.806888,425.038255,326.04496,0.670753,0.978105,251.072027,1.692894,0.588436,85361,3
0.892469,0.972326,0.999283,0.006737,0.002636,0.603884,237.280978,211.765838,0.762756,0.992588,189.129991,1.254592,0.7965,35484,4
0.693053,0.802202,0.989659,0.007481,0.001065,0.874325,354.322748,245.564448,0.734461,0.985928,171.967473,2.060406,0.480322,48037,1
0.777836,0.880468,0.993991,0.005501,0.001242,0.793411,382.560388,297.569226,0.822784,0.991164,232.859284,1.642882,0.605029,70165,2
0.771296,0.851353,0.995449,0.006626,0.001446,0.801782,323.02064,249.144485,0.800144,0.988263,193.042695,1.673312,0.594897,49331,0
0.809856,0.897921,0.995851,0.007195,0.001909,0.752493,269.827305,218.52134,0.721203,0.991094,177.708247,1.518372,0.655867,37841,0
0.836011,0.798645,0.99529,0.005564,0.001677,0.711958,327.389495,273.701154,0.70938,0.97892,229.899974,1.424052,0.698914,60103,3
0.855023,0.915998,0.997067,0.006981,0.002302,0.679997,249.469799,213.302466,0.766495,0.990273,182.915041,1.363856,0.731065,36085,4
0.849214,0.8765,0.998365,0.004929,0.001581,0.691533,358.201645,304.189761,0.722118,0.987311,258.745158,1.38438,0.721164,73608,3
0.798766,0.898476,0.996587,0.006291,0.00158,0.768198,317.230911,253.393364,0.71138,0.989037,203.095178,1.561982,0.638028,50988,0
0.825758,0.776808,0.996559,0.004637,0.00133,0.729265,402.677152,332.514023,0.708737,0.982875,275.524308,1.461494,0.681877,88351,3
0.926654,0.932945,0.998112,0.006285,0.002859,0.509769,235.930872,218.626194,0.766748,0.987869,202.974018,1.16237,0.858687,38001,4
0.902878,0.963628,0.999244,0.00651,0.002669,0.578326,239.927457,216.625291,0.790816,0.992727,195.734172,1.225782,0.815189,37126,4
0.770656,0.875373,0.996499,0.006266,0.001363,0.802986,342.123419,263.659501,0.786851,0.990081,203.904712,1.677859,0.593911,55145,0
0.759643,0.843963,0.993479,0.005107,0.001049,0.814014,432.082536,328.228413,0.808813,0.988863,250.973002,1.72163,0.577057,85567,2
0.832207,0.704228,0.996504,0.00647,0.001914,0.719012,284.132174,236.456694,0.773116,0.979698,197.471184,1.438854,0.692568,44823,0
0.75011,0.852344,0.992354,0.004882,0.000953,0.823717,463.505006,347.679971,0.668366,0.989113,262.807788,1.763665,0.562666,95985,2
0.925658,0.95424,0.998953,0.006959,0.003152,0.514081,213.534145,197.659696,0.771561,0.988436,183.157146,1.165852,0.856844,31044,4
0.805141,0.898542,0.994187,0.005949,0.001542,0.758183,330.167042,265.830901,0.809347,0.989005,215.28273,1.533644,0.648251,56118,0
0.759051,0.855183,0.993521,0.005542,0.001135,0.814677,398.726853,302.653927,0.723355,0.987387,231.227904,1.724389,0.576158,72861,2
0.686813,0.80183,0.993375,0.006603,0.000906,0.880062,408.790035,280.762415,0.787712,0.988804,194.117337,2.105891,0.471712,62612,1
0.763924,0.825248,0.986101,0.005322,0.001118,0.806081,409.988152,313.199927,0.765447,0.97529,242.633307,1.689744,0.58358,78995,2
0.716285,0.820443,0.992437,0.007387,0.0012,0.856001,335.927631,240.620078,0.784071,0.983328,173.666051,1.934331,0.513065,46244,1
0.684928,0.792628,0.995291,0.007484,0.001016,0.881949,362.632129,248.376735,0.609758,0.987003,170.925007,2.121586,0.469126,49090,1
0.772431,0.864871,0.997802,0.007017,0.001541,0.801523,304.119997,234.911633,0.74335,0.987446,181.85276,1.672342,0.596649,43892,0
0.71895,0.81655,0.989396,0.006806,0.001122,0.852683,361.914574,260.198462,0.762155,0.987483,189.074605,1.914136,0.516889,53848,1
0.74973,0.727728,0.990683,0.005678,0.001107,0.823456,398.948546,299.103499,0.639787,0.976255,226.355647,1.762486,0.562094,71973,3
0.885489,0.94435,0.99944,0.006646,0.00252,0.620091,244.34699,216.366521,0.781732,0.988972,191.697547,1.274648,0.78409,37178,4
0.693721,0.813142,0.997026,0.007473,0.001068,0.875794,354.018863,245.590371,0.618873,0.990155,170.879435,2.071746,0.481249,47842,1
0.900843,0.931109,0.997808,0.006629,0.002693,0.581843,236.664966,213.19798,0.758488,0.988782,192.479822,1.229557,0.811518,36104,4
0.686776,0.804751,0.996692,0.00659,0.000904,0.880941,409.623648,281.319659,0.59394,0.9924,193.84482,2.113152,0.471661,62633,1
0.79949,0.875067,0.994926,0.006223,0.001568,0.766333,320.095735,255.91331,0.763047,0.989306,205.643515,1.556556,0.639184,51993,0
0.764416,0.84823,0.987547,0.005322,0.001121,0.806158,409.421327,312.968121,0.760679,0.977484,242.254635,1.690045,0.584331,78701,2
0.740723,0.812708,0.971535,0.005516,0.001024,0.825265,420.714737,311.632914,0.775142,0.963518,237.596826,1.770709,0.54867,79162,2
0.693778,0.718538,0.989867,0.006242,0.000892,0.873817,423.758385,293.994206,0.799915,0.981153,206.054675,2.056534,0.481328,69188,1
0.736376,0.840946,0.996869,0.006138,0.001113,0.839116,382.536427,281.690542,0.699544,0.990118,208.081525,1.838397,0.542249,62943,1
0.781576,0.876996,0.996444,0.006376,0.001468,0.790051,326.922799,255.514978,0.747642,0.988472,200.417051,1.631213,0.610861,51875,0
0.896717,0.964472,0.999042,0.005678,0.002265,0.593447,278.853164,250.05249,0.784448,0.992984,224.441402,1.242432,0.804102,49455,4
0.811531,0.883613,0.997236,0.006816,0.001824,0.750906,283.624299,230.16999,0.735856,0.984619,187.307909,1.514214,0.658583,42259,0
0.73276,0.838629,0.993352,0.005582,0.000993,0.841324,424.817614,311.289526,0.681953,0.99028,229.62719,1.850032,0.536938,76853,2
0.806096,0.876745,0.996706,0.00685,0.001784,0.758273,286.051006,230.584497,0.7584,0.985649,186.487425,1.533889,0.64979,42367,0
0.782414,0.888657,0.998761,0.007283,0.001684,0.790136,285.590861,223.450417,0.799197,0.989953,175.047787,1.631502,0.612172,39613,0
0.897475,0.960007,0.996608,0.006542,0.002618,0.588904,241.64361,216.869075,0.730337,0.990773,195.297013,1.237313,0.805461,37283,4
0.765039,0.836524,0.991161,0.005423,0.001146,0.807034,401.151169,306.896316,0.715898,0.987953,236.881578,1.693467,0.585285,74875,2
0.662669,0.772678,0.997057,0.006879,0.000818,0.897789,421.509282,279.321141,0.668744,0.991633,185.643781,2.270527,0.43913,61794,1
0.794783,0.892783,0.996508,0.007055,0.001737,0.773421,285.69816,227.067909,0.798876,0.990606,181.102062,1.577553,0.631679,40879,0
0.787792,0.880496,0.994073,0.005246,0.001246,0.781171,391.055071,308.070245,0.802541,0.992385,244.142573,1.601749,0.620617,75112,2
0.701752,0.813639,0.998002,0.006881,0.001029,0.869778,375.750286,263.683646,0.736652,0.991791,185.411153,2.026579,0.492456,55060,1
0.675793,0.764948,0.997684,0.007338,0.000944,0.889078,379.924717,256.750276,0.650019,0.985946,173.912709,2.184571,0.456696,52512,1
0.683208,0.801442,0.99546,0.007179,0.000965,0.88325,379.948254,259.583621,0.730013,0.988494,178.158382,2.132643,0.466773,53539,1
0.801316,0.879547,0.995965,0.006227,0.001584,0.764429,318.446196,255.175907,0.696364,0.988843,205.304873,1.551089,0.642107,51718,0
0.778493,0.887962,0.997769,0.006426,0.001456,0.794391,326.941036,254.521423,0.696172,0.991658,198.586211,1.646343,0.606052,51307,0
0.871049,0.929648,0.998314,0.006299,0.002237,0.649913,266.420187,232.065105,0.754657,0.990191,202.481578,1.315775,0.758727,42716,4
0.808421,0.853371,0.996848,0.005613,0.001479,0.755099,347.106522,280.608184,0.775908,0.989077,227.566931,1.525294,0.653544,62526,3
0.850483,0.785664,0.99598,0.005579,0.001801,0.687441,315.493637,268.321828,0.768225,0.977797,229.124162,1.376955,0.723321,57830,3
0.699046,0.812243,0.989915,0.006726,0.000991,0.869664,387.390832,270.803948,0.676212,0.985541,191.233004,2.025753,0.488665,58442,1
0.790701,0.891108,0.996366,0.006678,0.00161,0.778625,304.950637,241.124886,0.703562,0.989276,191.35322,1.593653,0.625209,46159,0
0.804916,0.885063,0.996141,0.006812,0.001764,0.759592,288.483371,232.20497,0.694138,0.985777,187.629638,1.537515,0.64789,42959,0
0.786184,0.876243,0.995251,0.00654,0.001541,0.783784,314.980299,247.632314,0.672137,0.984848,195.613419,1.610218,0.618084,48903,0
0.776426,0.811484,0.995889,0.00479,0.001074,0.795979,440.905883,342.330602,0.684065,0.982431,266.8913,1.652005,0.602837,93687,3
0.725862,0.812351,0.992987,0.007655,0.001311,0.847625,315.68981,229.147112,0.614816,0.986697,167.503739,1.884673,0.526875,41796,1
0.781092,0.884435,0.99283,0.00542,0.001244,0.788909,385.041508,300.75274,0.776404,0.989346,236.611967,1.627312,0.610104,71806,2
0.777566,0.737198,0.994384,0.006427,0.001449,0.793919,327.642954,254.763928,0.792168,0.979046,199.214434,1.644675,0.604608,52067,0
0.920379,0.953544,0.998633,0.006504,0.002879,0.529583,231.105463,212.704711,0.777617,0.989226,196.037016,1.178887,0.847098,35921,4
0.789073,0.89593,0.996996,0.007468,0.001786,0.781015,273.837884,216.077981,0.803638,0.990465,171.014948,1.601251,0.622636,37023,0
0.67143,0.78012,0.996487,0.006684,0.000838,0.891812,422.530174,283.699297,0.734113,0.991452,191.155634,2.210399,0.450818,63758,1
0.696889,0.798958,0.98768,0.007798,0.001135,0.870758,336.202206,234.295646,0.600482,0.984833,165.314818,2.033709,0.485654,43778,1
0.802646,0.797876,0.995845,0.005237,0.001341,0.76255,377.350513,302.878913,0.72226,0.984478,244.118907,1.545765,0.644241,73185,3
0.893888,0.927343,0.998452,0.006237,0.002456,0.599633,255.492602,228.381825,0.785312,0.988824,204.464343,1.24957,0.799036,41428,4
0.736252,0.858438,0.996625,0.008013,0.001452,0.839148,293.139252,215.824455,0.704976,0.988143,159.439349,1.838563,0.542067,37023,1
0.740597,0.823029,0.99354,0.005948,0.001104,0.833811,390.269809,289.032512,0.762788,0.987077,215.448261,1.811432,0.548483,66471,2
0.69676,0.749008,0.976115,0.006059,0.000881,0.867548,432.846056,301.58981,0.688616,0.969992,215.277561,2.010642,0.485474,73647,1
0.705825,0.782959,0.994122,0.007012,0.001074,0.865369,364.475187,257.255603,0.682019,0.984805,182.651038,1.995473,0.498189,52780,1
0.790817,0.8901,0.994361,0.005306,0.00128,0.777455,383.695795,303.433306,0.76419,0.990575,241.321063,1.589981,0.625392,73001,2
0.879135,0.964783,0.998997,0.006575,0.002423,0.633607,250.544302,220.262388,0.76491,0.992886,193.834864,1.292566,0.772879,38377,4
0.691598,0.78255,0.993738,0.007714,0.001089,0.876544,345.091811,238.664864,0.616076,0.985505,166.100232,2.077612,0.478308,45395,1
0.811408,0.899573,0.997978,0.007214,0.001929,0.751514,268.087685,217.52856,0.751608,0.986882,176.862068,1.515801,0.658383,37658,0
0.746756,0.837017,0.99876,0.005709,0.001095,0.829615,399.904018,298.630615,0.657165,0.990091,223.28104,1.791034,0.557644,70743,3
0.756881,0.852241,0.985394,0.005205,0.001054,0.813646,427.011921,323.19742,0.741987,0.977959,248.248015,1.720102,0.57287,83889,2
0.80597,0.784707,0.994129,0.005567,0.001449,0.756992,352.108629,283.789043,0.783921,0.982372,230.076233,1.5304,0.649588,64388,3
0.83885,0.778176,0.998296,0.0057,0.001741,0.709336,317.463904,266.304655,0.736759,0.97848,223.771102,1.418699,0.70367,56924,3
0.743572,0.854153,0.992385,0.00494,0.000932,0.830417,466.135209,346.605314,0.73536,0.987845,259.703864,1.794872,0.5529,95515,2
0.794112,0.861406,0.993207,0.006976,0.001711,0.772573,289.441622,229.848925,0.736776,0.986074,183.77406,1.574986,0.630613,42079,0
0.800136,0.895678,0.990748,0.006032,0.001525,0.763172,329.681452,263.789855,0.786133,0.986178,213.038623,1.54752,0.640217,55418,0
0.792899,0.778296,0.994432,0.005572,0.001359,0.774799,363.466548,288.192104,0.824957,0.983239,229.786481,1.581758,0.628688,66343,3
0.773614,0.868259,0.99437,0.005144,0.001136,0.798596,413.620554,319.982548,0.792276,0.991982,248.944567,1.661497,0.598478,81066,2
0.903676,0.931034,0.999096,0.006293,0.002589,0.576116,247.747172,223.883052,0.767448,0.989717,202.500635,1.223439,0.816629,39776,4
0.807139,0.887326,0.998313,0.006534,0.001711,0.757725,299.106336,241.420408,0.717043,0.990479,195.189138,1.532392,0.651473,46216,0
0.694862,0.778471,0.995523,0.007304,0.00105,0.874511,361.022347,250.860793,0.601487,0.989232,175.097605,2.061835,0.482834,49964,1
0.76216,0.866846,0.994636,0.007472,0.001555,0.811739,293.329804,223.564349,0.716397,0.987075,171.310743,1.712267,0.580888,39769,0
0.785666,0.858252,0.98024,0.004945,0.001162,0.776827,417.096265,327.698484,0.763848,0.981268,262.651584,1.588021,0.617272,85951,2
0.756203,0.806449,0.985317,0.005744,0.001159,0.814357,387.626884,293.124588,0.786607,0.970183,224.964872,1.723055,0.571843,69557,2
0.746703,0.843278,0.995514,0.00588,0.001127,0.82844,388.391485,290.013203,0.790688,0.991549,217.529666,1.785464,0.557566,66621,2
0.838022,0.906382,0.997454,0.006078,0.001849,0.710127,298.311167,249.991379,0.740611,0.988859,210.03297,1.420306,0.702281,49637,0
0.922629,0.9542,0.999121,0.006533,0.00292,0.523552,228.963199,211.248131,0.777484,0.991513,195.075216,1.173718,0.851245,35349,4
0.790394,0.86265,0.99603,0.0067,0.001613,0.778848,304.175982,240.418917,0.726457,0.986677,190.783118,1.594355,0.624723,46010,0
0.766185,0.857198,0.994449,0.004886,0.001039,0.807172,443.925665,340.12912,0.753727,0.986762,262.056423,1.694008,0.587039,92080,2
0.773495,0.767125,0.996421,0.005138,0.001134,0.799667,414.210922,320.390146,0.797501,0.985828,248.710277,1.665435,0.598295,81780,3
0.953861,0.887034,0.99843,0.006979,0.003564,0.411785,200.524796,191.272751,0.783968,0.984986,182.734419,1.097356,0.909851,29172,4
0.776816,0.892714,0.997571,0.005373,0.001207,0.796292,392.669386,305.032009,0.697087,0.992503,237.530769,1.653131,0.603444,73629,2
0.896097,0.961602,0.998883,0.006644,0.002643,0.594781,238.63707,213.841994,0.79939,0.991524,191.837438,1.243955,0.80299,36222,4
0.711298,0.828749,0.997677,0.007082,0.001118,0.861874,355.325014,252.741821,0.769054,0.988435,180.193152,1.971912,0.505944,50757,1
0.941105,0.977701,0.998219,0.006002,0.002904,0.461273,239.501901,225.396387,0.796236,0.992661,212.500081,1.127067,0.885678,40196,4
0.786253,0.877746,0.996653,0.006575,0.00155,0.784388,313.227685,246.276347,0.78654,0.990621,194.285832,1.6122,0.618194,48087,0
0.807549,0.854898,0.994936,0.00497,0.001304,0.755235,392.822264,317.223088,0.798817,0.987185,257.47706,1.525659,0.652135,80061,3
0.772599,0.881047,0.99843,0.006061,0.001332,0.80161,351.958861,271.922992,0.777648,0.990872,210.417832,1.672667,0.596909,58609,0
0.692879,0.775505,0.989216,0.007227,0.001027,0.874339,366.984978,254.276183,0.630483,0.984013,178.103315,2.060517,0.480081,51606,1
0.87989,0.932364,0.998969,0.005882,0.002175,0.631955,279.591735,246.00995,0.777941,0.989776,216.685063,1.290314,0.774206,48024,4
0.795455,0.873692,0.995723,0.006811,0.001682,0.772128,295.439811,235.009174,0.694043,0.986581,187.742355,1.573645,0.632749,43967,0
0.868587,0.953668,0.997998,0.006695,0.00235,0.654621,252.095107,218.966622,0.747459,0.991156,190.573144,1.322826,0.754444,37993,4
0.758373,0.827757,0.98583,0.004929,0.001006,0.812188,449.186732,340.650924,0.787019,0.974718,262.053506,1.714103,0.575129,93504,2
0.736603,0.833427,0.997177,0.005999,0.001089,0.839008,391.14597,288.119197,0.803396,0.991152,212.830206,1.837831,0.542584,65780,2
0.700327,0.820275,0.996144,0.006972,0.001035,0.870394,372.354993,260.770354,0.817499,0.988982,183.331426,2.031048,0.490458,54003,1
0.781093,0.85326,0.99454,0.006418,0.001474,0.789728,325.153941,253.975567,0.796557,0.984167,199.467806,1.630107,0.610107,51476,0
0.706369,0.813268,0.990965,0.007222,0.001109,0.863991,353.325785,249.578495,0.634428,0.990123,177.901975,1.98607,0.498958,49410,1
