@relation classification_train-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Attribute_1 numeric
@attribute Attribute_2 numeric
@attribute Attribute_3 numeric
@attribute Attribute_4 numeric
@attribute Attribute_5 numeric
@attribute Attribute_6 numeric
@attribute Attribute_7 numeric
@attribute Attribute_8 numeric
@attribute Attribute_9 numeric
@attribute Attribute_10 numeric
@attribute Attribute_11 numeric
@attribute Attribute_12 numeric
@attribute Attribute_13 numeric
@attribute Attribute_14 numeric
@attribute Class {0,1,2,3,4}

@data
0.381552,0.664365,0.966223,0.520979,0.215523,0.803965,0.480027,0.384452,0.618585,0.879259,0.315428,0.482792,0.337384,0.312005,0
0.52163,0.310765,0.914495,0.207792,0.215162,0.693383,0.61767,0.652007,0.559109,0.673699,0.661851,0.341368,0.474923,0.593026,3
0.350267,0.63973,0.812902,0.527722,0.193502,0.820099,0.50503,0.396981,0.962251,0.824152,0.317871,0.508812,0.30767,0.325623,0
0.521534,0.426325,0.931396,0.365385,0.275451,0.694223,0.473037,0.458894,0.520517,0.792958,0.469567,0.342251,0.474826,0.386327,3
0.136119,0.514488,0.865706,0.929071,0.132852,0.942066,0.453194,0.206882,0.917626,0.868474,0.031892,0.783679,0.114108,0.156291,1
0.417445,0.682025,0.788626,0.497253,0.236823,0.772045,0.464134,0.385539,0.861641,0.881257,0.346493,0.435977,0.371927,0.312952,0
0.439172,0.210526,0.857544,0.241009,0.167509,0.758274,0.668366,0.66263,0.677742,0.727839,0.621402,0.417466,0.39307,0.602238,3
0.37735,0.579644,0.882135,0.614136,0.240794,0.804035,0.418103,0.303711,0.424118,0.797963,0.241919,0.482902,0.333373,0.241142,0
0.723202,0.775,0.949322,0.566933,0.566787,0.485206,0.185874,0.166887,0.805152,0.893417,0.276775,0.177402,0.685732,0.123179,4
0.833457,0.849316,0.962391,0.504995,0.66787,0.33177,0.152785,0.167512,0.642557,0.908112,0.329785,0.101078,0.807477,0.123317,4
0.490265,0.769547,0.94465,0.545954,0.315884,0.721237,0.366551,0.299807,0.817679,0.935462,0.294866,0.371986,0.443488,0.233564,0
0.815956,0.902447,0.953547,0.600899,0.701444,0.358049,0.112921,0.100852,0.756564,0.932218,0.248745,0.112374,0.787849,0.070863,4
0.218145,0.565925,0.848647,0.723526,0.146931,0.900274,0.497695,0.307588,0.84459,0.888777,0.162162,0.669792,0.186221,0.241829,1
0.556709,0.451652,0.948377,0.240759,0.254874,0.663562,0.551047,0.585307,0.730709,0.754028,0.615862,0.311485,0.510515,0.51707,3
0.104764,0.416418,0.851534,0.558941,0.038267,0.956251,0.756781,0.531033,0.911113,0.908628,0.28883,0.829145,0.087208,0.454101,1
0.833062,0.92329,0.941212,0.524226,0.6787,0.330478,0.14267,0.152276,0.746262,0.921304,0.313949,0.10054,0.80703,0.110893,4
0.417665,0.421646,0.977954,0.415085,0.209747,0.778784,0.528641,0.468448,0.442358,0.74696,0.414785,0.445388,0.37214,0.397474,3
0.395725,0.648649,0.875285,0.544955,0.234296,0.790934,0.449213,0.353727,0.581057,0.859021,0.299344,0.462977,0.350967,0.284289,0
0.690613,0.909078,0.948902,0.465035,0.479422,0.524562,0.267629,0.26811,0.590547,0.985885,0.367491,0.201807,0.65062,0.204585,4
0.433716,0.709055,0.920006,0.651848,0.301805,0.764771,0.345466,0.241922,0.613593,0.915009,0.210767,0.426083,0.387744,0.184282,0
0.464489,0.660075,0.83311,0.522727,0.284838,0.737547,0.404031,0.334798,0.462622,0.837881,0.321197,0.391291,0.41793,0.267747,0
0.304164,0.485218,0.855497,0.288462,0.093502,0.85091,0.771822,0.696173,0.804767,0.837924,0.562288,0.563733,0.264547,0.634429,2
0.897371,0.785026,0.998504,0.537463,0.772563,0.226539,0.099773,0.11476,0.781039,0.856615,0.29917,0.06158,0.88013,0.083177,4
0.304327,0.638098,0.790253,0.242258,0.081227,0.848895,0.823285,0.759444,0.550808,0.842478,0.624472,0.559909,0.264698,0.70661,2
0.221193,0.490544,0.855025,0.471029,0.088809,0.898789,0.691049,0.538731,0.214674,0.948567,0.367267,0.666205,0.188948,0.460361,1
0.523928,0.280602,0.925045,0.009491,0.140433,0.691855,0.855368,0.971089,0.482349,0.621557,0.978718,0.339767,0.477241,0.980987,3
0.496316,0.762889,0.878382,0.505495,0.306498,0.71341,0.388983,0.33275,0.842124,0.894019,0.334016,0.363096,0.449525,0.264136,0
0.475394,0.699296,0.936383,0.572927,0.312274,0.732993,0.360993,0.284453,0.395516,0.928608,0.272499,0.385792,0.428714,0.220345,0
0.180154,0.555822,0.937721,0.895604,0.158484,0.922152,0.428409,0.203762,0.571415,0.961823,0.04788,0.726064,0.152508,0.151294,1
0.124023,0.494366,0.943836,0.706294,0.079061,0.949314,0.612844,0.381442,0.418493,0.951682,0.16962,0.80641,0.103687,0.306788,1
0.111051,0.430277,0.953731,0.621379,0.054152,0.955425,0.694886,0.465637,0.891348,0.903859,0.23242,0.826385,0.092573,0.388826,1
0.464562,0.773164,0.952497,0.578671,0.304332,0.742267,0.366245,0.285472,0.571362,0.91619,0.266953,0.397082,0.418003,0.221594,0
0.791294,0.887333,0.969792,0.414835,0.564621,0.395753,0.232004,0.265449,0.702861,0.92429,0.415551,0.129745,0.760383,0.20405,4
0.687658,0.486369,0.906543,0.191808,0.34296,0.52531,0.480616,0.568475,0.679617,0.782323,0.684185,0.202295,0.647454,0.498085,3
0.233797,0.495606,0.477049,0.52023,0.108664,0.882064,0.633544,0.47904,0.252095,0.607206,0.343312,0.627655,0.200267,0.413385,1
0.434142,0.734838,0.914285,0.511239,0.254874,0.764238,0.438763,0.362635,0.755298,0.952477,0.32691,0.425368,0.388158,0.289423,0
0.384581,0.688823,0.821405,0.514985,0.216245,0.796937,0.481566,0.388214,0.903224,0.83251,0.328637,0.47198,0.340281,0.317098,0
0.377616,0.088735,0.923444,0.691309,0.264982,0.805237,0.368479,0.241166,0.380229,0.725991,0.181324,0.484783,0.333627,0.18888,0
0.490984,0.787014,0.943049,0.649101,0.354152,0.720578,0.301477,0.214325,0.760531,0.897156,0.211749,0.37123,0.444204,0.161686,0
0.293289,0.605102,0.742435,0.156344,0.051625,0.854291,0.94417,0.898635,0.49842,0.692519,0.746864,0.570231,0.254492,0.883588,2
0.105761,0.201848,0.791145,0.793956,0.084838,0.954607,0.571286,0.322405,0.089466,0.657049,0.117213,0.823666,0.088058,0.262242,1
0.483101,0.757376,0.92473,0.563187,0.315884,0.726278,0.360976,0.288589,0.569586,0.919886,0.281196,0.377837,0.43636,0.224202,0
0.383673,0.596527,0.952156,0.451049,0.195668,0.802027,0.532279,0.451894,0.577642,0.849074,0.38065,0.479779,0.339412,0.377404,2
0.544677,0.811424,0.958796,0.492008,0.345126,0.675008,0.358756,0.318816,0.683889,0.896361,0.341875,0.322626,0.498255,0.251575,0
0.802771,0.925771,0.964832,0.616384,0.69278,0.378694,0.112794,0.095172,0.709759,0.954905,0.235937,0.121708,0.773134,0.066072,4
0.678122,0.877562,0.922342,0.489261,0.477617,0.537357,0.261034,0.252635,0.544905,0.947256,0.346309,0.210274,0.637267,0.192463,4
0.455915,0.590857,0.95255,0.320929,0.20722,0.749038,0.573164,0.55024,0.654601,0.839191,0.517796,0.405564,0.409485,0.476683,3
0.466378,0.690971,0.911004,0.524476,0.287004,0.739175,0.401053,0.331964,0.454562,0.895974,0.315195,0.393278,0.419794,0.263367,0
0.497556,0.745279,0.943259,0.592657,0.339711,0.715141,0.33045,0.256004,0.819318,0.894706,0.25587,0.365041,0.450762,0.196801,0
0.686288,0.575381,0.856862,0.203297,0.347292,0.523728,0.471247,0.554385,0.704721,0.767198,0.671913,0.201265,0.64599,0.483987,3
0.347501,0.610243,0.735008,0.221778,0.101444,0.819427,0.793581,0.755543,0.944457,0.716947,0.65495,0.507695,0.305059,0.708642,2
0.113165,0.423904,0.762118,0.5999,0.051264,0.950642,0.710202,0.48447,0.185141,0.921196,0.259524,0.810686,0.094379,0.406754,1
0.332972,0.641472,0.863449,0.538961,0.183394,0.83301,0.513578,0.397025,0.823354,0.845014,0.305322,0.530936,0.2914,0.32495,0
0.314896,0.536287,0.635855,0.274226,0.09639,0.837597,0.774334,0.707243,0.828015,0.844906,0.594099,0.539096,0.274515,0.646578,2
0.349326,0.584653,0.831824,0.150849,0.081588,0.821331,0.877618,0.861914,0.913994,0.952176,0.748543,0.510873,0.306781,0.822733,2
0.748838,0.881087,0.981209,0.410839,0.514801,0.454726,0.262663,0.289637,0.720716,0.943561,0.418853,0.160039,0.713632,0.224422,4
0.509189,0.763233,0.958533,0.611139,0.357762,0.706015,0.310057,0.235008,0.474399,0.893782,0.240387,0.354906,0.46241,0.179038,0
0.447065,0.322298,0.69362,0.197552,0.158123,0.745769,0.70658,0.717686,0.863965,0.640506,0.691121,0.401445,0.400793,0.668735,3
0.563139,0.819924,0.911398,0.588162,0.401805,0.65581,0.282993,0.226068,0.802415,0.909681,0.261186,0.304158,0.51709,0.171117,0
0.423779,0.701412,0.915046,0.609391,0.279061,0.772006,0.380545,0.281758,0.52506,0.878378,0.243965,0.435923,0.37807,0.219466,0
0.387536,0.678669,0.83933,0.583666,0.240072,0.795479,0.42958,0.324049,0.785993,0.887316,0.268772,0.469772,0.343109,0.256531,0
0.339818,0.539791,0.791591,0.225774,0.097834,0.826317,0.798254,0.755567,0.586236,0.766639,0.645732,0.519317,0.297826,0.706061,2
0.8694,0.903438,0.969268,0.483516,0.701083,0.273258,0.14374,0.169558,0.778043,0.923237,0.348973,0.078068,0.848146,0.12458,4
0.473818,0.082801,0.901556,0.251748,0.196029,0.732844,0.621261,0.624841,0.429069,0.591136,0.604724,0.385614,0.427154,0.566985,3
0.249589,0.561984,0.743957,0.621379,0.144765,0.880162,0.536777,0.373575,0.813651,0.823615,0.243314,0.623473,0.214531,0.303741,1
0.426242,0.652316,0.828859,0.587413,0.273646,0.766976,0.392936,0.299066,0.807134,0.795879,0.266341,0.429053,0.380466,0.237092,0
0.476525,0.712461,0.869564,0.432567,0.262816,0.729349,0.459593,0.414469,0.782594,0.804946,0.403438,0.381453,0.429833,0.342879,0
0.76732,0.911754,0.972863,0.403596,0.531408,0.429455,0.254976,0.287508,0.676983,0.958536,0.426762,0.146557,0.733899,0.222129,4
0.762074,0.896118,0.885206,0.520979,0.588809,0.429901,0.187013,0.186137,0.626162,0.928716,0.319723,0.146787,0.728133,0.137786,4
0.420457,0.663137,0.771619,0.544955,0.254874,0.769171,0.426994,0.339607,0.760257,0.818524,0.305142,0.432034,0.374849,0.272716,0
0.229824,0.390946,0.855864,0.454545,0.090253,0.894112,0.695665,0.550294,0.383225,0.751665,0.382801,0.655094,0.196692,0.480376,1
0.832982,0.889237,0.943863,0.387862,0.597473,0.330846,0.222393,0.27096,0.850676,0.901409,0.444716,0.100693,0.806941,0.209445,4
0.889348,0.909075,0.981235,0.466284,0.715884,0.239328,0.141981,0.175504,0.774106,0.923366,0.364584,0.065939,0.870929,0.129343,4
0.485391,0.762815,0.94717,0.419081,0.265343,0.725338,0.46221,0.423132,0.714649,0.924268,0.412459,0.37674,0.438636,0.346956,4
0.626663,0.563275,0.889169,0.126873,0.261733,0.591804,0.600585,0.698335,0.787655,0.801616,0.780677,0.249633,0.58287,0.638644,3
0.546688,0.823942,0.959819,0.659091,0.413718,0.67324,0.254031,0.178812,0.831209,0.916685,0.20323,0.320881,0.500301,0.132171,0
0.20092,0.47108,0.927827,0.67982,0.124549,0.911297,0.546063,0.354001,0.175061,0.890624,0.189572,0.69731,0.17087,0.28352,1
0.409655,0.670703,0.862531,0.18981,0.130686,0.780464,0.757273,0.75595,0.87921,0.861256,0.690165,0.447771,0.364388,0.701572,2
0.44883,0.134223,0.949715,0.328172,0.204332,0.754405,0.573471,0.546072,0.451681,0.564689,0.509557,0.412433,0.402527,0.483822,3
0.336998,0.612807,0.737107,0.186813,0.084838,0.826441,0.848039,0.815332,0.651491,0.71424,0.702938,0.51953,0.295178,0.779738,2
0.727869,0.476765,0.80823,0.101898,0.332852,0.469407,0.535372,0.671237,0.862719,0.699244,0.826377,0.168244,0.690795,0.613192,3
0.131068,0.471599,0.857019,0.792707,0.101444,0.944263,0.543835,0.307368,0.822024,0.829803,0.115012,0.790463,0.109751,0.243421,1
0.304087,0.560685,0.640422,0.205295,0.070758,0.844584,0.867364,0.813345,0.474079,0.694045,0.683956,0.551845,0.264479,0.778475,2
0.725732,0.820835,0.954466,0.322428,0.444404,0.482399,0.341026,0.390826,0.612427,0.857754,0.515883,0.17575,0.688475,0.31869,4
0.090032,0.41425,0.969504,0.715035,0.059567,0.965045,0.646812,0.396937,0.111937,0.881171,0.162203,0.859468,0.074699,0.323632,1
0.181982,0.42677,0.900113,0.581419,0.089531,0.920374,0.642262,0.45426,0.549318,0.843896,0.26732,0.721235,0.15412,0.379903,1
0.046682,0.364276,0.912999,0.691059,0.029603,0.982331,0.720205,0.448097,0.485821,0.841748,0.182136,0.924562,0.038354,0.373972,1
0.379069,0.358261,0.90775,0.172078,0.105776,0.803713,0.814327,0.805564,0.345899,0.653934,0.71221,0.482399,0.335011,0.77135,3
0.795892,0.962497,0.989738,0.583167,0.664982,0.390765,0.133317,0.122492,0.696535,0.965088,0.26125,0.127365,0.765483,0.08665,4
0.1329,0.457732,0.73716,0.768981,0.097834,0.940893,0.557836,0.324514,0.588698,0.822004,0.1363,0.780092,0.11133,0.258975,1
0.414775,0.68995,0.850852,0.274476,0.161733,0.776298,0.660256,0.635358,0.925309,0.934495,0.579615,0.441888,0.369341,0.562743,2
0.393032,0.603565,0.889116,0.555445,0.235379,0.793327,0.444301,0.345913,0.839025,0.872169,0.289735,0.466537,0.348379,0.276738,0
0.521231,0.741734,0.899667,0.697552,0.402527,0.693064,0.251365,0.162871,0.53817,0.932991,0.178095,0.341032,0.474522,0.119006,0
0.608188,0.447178,0.884943,0.29021,0.318773,0.610608,0.460147,0.492694,0.493111,0.671443,0.55807,0.264631,0.563584,0.424614,3
0.671397,0.795369,0.93158,0.644106,0.544404,0.545593,0.177527,0.131677,0.710784,0.915353,0.216002,0.215871,0.630102,0.0949,4
0.652084,0.678177,0.965646,0.131618,0.284116,0.56906,0.571905,0.674931,0.541658,0.851717,0.768073,0.232496,0.609618,0.610008,3
0.484361,0.743381,0.918983,0.471778,0.283755,0.725011,0.423302,0.371309,0.500734,0.888798,0.362921,0.376357,0.437614,0.299485,0
0.5741,0.382386,0.918248,0.058691,0.193502,0.645814,0.733221,0.844232,0.490661,0.756413,0.890232,0.29496,0.528335,0.812396,3
0.909546,0.845652,0.959006,0.47028,0.745487,0.199318,0.12842,0.163498,0.711749,0.863705,0.362039,0.052663,0.894145,0.121203,4
0.830499,0.936689,0.988715,0.526474,0.676895,0.338775,0.142916,0.151538,0.803475,0.968075,0.30933,0.104028,0.80415,0.109191,4
0.390904,0.674833,0.916673,0.465534,0.205415,0.795776,0.513588,0.432672,0.788364,0.911228,0.368815,0.47022,0.346339,0.356552,0
0.35429,0.581638,0.837414,0.176074,0.092058,0.818209,0.839877,0.818615,0.872064,0.88506,0.711489,0.505676,0.311469,0.774178,2
0.595541,0.167039,0.916804,0.516484,0.404332,0.624957,0.30325,0.270075,0.736018,0.688158,0.321977,0.276621,0.550454,0.214853,0
0.322596,0.606505,0.807889,0.11988,0.057401,0.837947,0.953848,0.934882,0.336801,0.890431,0.797651,0.539725,0.281695,0.917194,2
0.906234,0.908835,0.981078,0.638611,0.851264,0.208089,0.047186,0.038176,0.730092,0.875886,0.217765,0.055483,0.890332,0.025698,4
0.505556,0.743576,0.855996,0.386364,0.270036,0.704638,0.470222,0.445651,0.874099,0.888111,0.451651,0.353403,0.458765,0.369909,0
0.352322,0.614928,0.838517,0.284715,0.123105,0.819557,0.718893,0.665751,0.546372,0.853349,0.567738,0.507911,0.309609,0.599753,2
0.112154,0.456628,0.834685,0.5497,0.040433,0.952563,0.755393,0.5349,0.791645,0.883792,0.297559,0.816936,0.093516,0.459057,1
0.368523,0.52611,0.643781,0.22977,0.116968,0.802072,0.759739,0.728787,0.70679,0.593456,0.650773,0.479847,0.324964,0.683959,2
0.210139,0.511853,0.810067,0.745504,0.14657,0.903618,0.491116,0.29496,0.777769,0.766145,0.148666,0.677968,0.179073,0.234361,1
0.105887,0.429325,0.88497,0.76973,0.080144,0.956401,0.587975,0.341324,0.113438,0.845099,0.128711,0.829649,0.088166,0.27343,1
0.396806,0.643673,0.95087,0.653097,0.269675,0.7928,0.375747,0.26084,0.622576,0.854617,0.208269,0.465751,0.352003,0.202073,0
0.218999,0.500303,0.730257,0.6004,0.118412,0.896869,0.585372,0.411985,0.694244,0.855412,0.260846,0.66161,0.186985,0.338747,1
0.321332,0.236764,0.764034,0.318681,0.112996,0.837416,0.719697,0.644529,0.227883,0.614188,0.532266,0.53877,0.280511,0.587563,3
0.772686,0.879491,0.993859,0.56044,0.623105,0.423733,0.158946,0.149991,0.768855,0.887402,0.279942,0.14361,0.739808,0.109905,4
0.135121,0.490191,0.930504,0.766983,0.098917,0.943881,0.556734,0.324669,0.148177,0.912817,0.128379,0.789278,0.113248,0.256298,1
0.823733,0.840204,0.951027,0.556194,0.68556,0.34593,0.131083,0.131052,0.680269,0.88332,0.285638,0.107086,0.796555,0.095161,4
0.112031,0.465295,0.921738,0.546454,0.039711,0.954351,0.758417,0.538231,0.053154,0.961049,0.295575,0.822817,0.093411,0.459345,1
0.486768,0.673925,0.87539,0.454795,0.279422,0.721217,0.433692,0.386371,0.697644,0.894577,0.381474,0.371962,0.440006,0.313282,0
0.370158,0.594299,0.681731,0.22977,0.118051,0.802228,0.757683,0.727401,0.688619,0.640592,0.648016,0.480091,0.326518,0.679923,2
0.291387,0.488903,0.261502,0.278222,0.083032,0.841095,0.798645,0.71942,0.743739,0.340545,0.614106,0.545431,0.252738,0.686252,2
0.135311,0.209497,0.742619,0.45954,0.035379,0.939859,0.809684,0.61399,0.838153,0.719417,0.384467,0.776956,0.113411,0.549331,1
0.276935,0.572687,0.926384,0.433566,0.115162,0.869271,0.660169,0.540448,0.455625,0.912023,0.399224,0.60026,0.239453,0.463601,1
0.42721,0.679648,0.91523,0.493007,0.243321,0.769464,0.458455,0.383991,0.638933,0.87666,0.343423,0.432436,0.381407,0.311662,0
0.810015,0.939193,0.983413,0.318681,0.531047,0.369534,0.284103,0.35134,0.779206,0.973596,0.51833,0.117515,0.781212,0.278441,4
0.5268,0.699281,0.936016,0.602897,0.371841,0.689835,0.301408,0.232498,0.594015,0.793881,0.247984,0.337664,0.480141,0.179655,0
0.264913,0.565812,0.834081,0.294705,0.071841,0.873762,0.813526,0.717368,0.388583,0.915503,0.556084,0.609684,0.228465,0.654554,2
0.508731,0.678904,0.922106,0.611389,0.357401,0.704821,0.31021,0.234975,0.679933,0.81601,0.242011,0.353601,0.461949,0.181138,0
0.429996,0.714247,0.976039,0.71953,0.3213,0.769637,0.308541,0.192333,0.835416,0.908478,0.158726,0.43267,0.38412,0.143332,0
0.812535,0.925946,0.919534,0.534466,0.658484,0.360293,0.149141,0.152995,0.572981,0.926095,0.306148,0.113368,0.784023,0.111346,4
0.37223,0.559566,0.776579,0.254995,0.127076,0.80401,0.727686,0.691109,0.517952,0.865509,0.608899,0.482863,0.328492,0.627401,2
0.031884,0.370133,0.931318,0.618631,0.008664,0.988623,0.801527,0.526285,0.338242,0.944571,0.235869,0.950295,0.026106,0.447828,1
0.471119,0.726489,0.916909,0.662587,0.340433,0.735635,0.30893,0.213956,0.834193,0.922507,0.202803,0.38897,0.424478,0.160711,0
0.447876,0.690033,0.853004,0.210789,0.163177,0.7514,0.691067,0.698125,0.848161,0.960727,0.661761,0.40857,0.401592,0.630654,2
0.161822,0.491666,0.956119,0.619131,0.084838,0.931643,0.635556,0.432817,0.597049,0.947965,0.234175,0.752691,0.136434,0.355385,1
0.075516,0.347197,0.947773,0.733267,0.054152,0.970903,0.650696,0.391374,0.266879,0.822391,0.150462,0.880668,0.062449,0.320406,1
0.100169,0.455477,0.889405,0.693556,0.061733,0.959048,0.650782,0.40831,0.571747,0.877132,0.181372,0.838605,0.083298,0.334505,1
0.492839,0.687217,0.902659,0.455794,0.285199,0.717344,0.427709,0.381964,0.443506,0.88463,0.379009,0.367534,0.446053,0.309506,0
0.41696,0.712185,0.950004,0.505495,0.238989,0.778292,0.458521,0.378052,0.442774,0.945108,0.330094,0.444692,0.371458,0.303864,0
0.724678,0.835869,0.964307,0.473776,0.520939,0.484397,0.239007,0.243825,0.665668,0.913591,0.358454,0.176924,0.687333,0.185929,4
0.51646,0.609552,0.925833,0.302448,0.247292,0.698365,0.531663,0.533978,0.746659,0.889658,0.541085,0.346639,0.469716,0.457876,3
0.656303,0.408663,0.903052,0.293956,0.363538,0.560736,0.417,0.46054,0.717378,0.647317,0.552422,0.226481,0.61408,0.393411,3
0.152825,0.487524,0.743878,0.58042,0.071119,0.931411,0.677777,0.475376,0.366704,0.81369,0.27656,0.752022,0.128591,0.401812,1
0.457547,0.721519,0.913183,0.568432,0.294585,0.746221,0.37876,0.297978,0.470938,0.893933,0.277435,0.402012,0.411092,0.233194,0
0.504807,0.703584,0.907278,0.601898,0.350181,0.707504,0.319032,0.244661,0.435022,0.81876,0.250326,0.356539,0.458018,0.189265,0
0.44253,0.677414,0.88392,0.533966,0.269675,0.756715,0.415138,0.336874,0.351173,0.798801,0.308451,0.41543,0.396351,0.270863,0
0.410088,0.485272,0.900664,0.096903,0.101083,0.781522,0.87188,0.902908,0.396632,0.746874,0.82738,0.449278,0.364806,0.885648,3
0.241979,0.487844,0.824502,0.812438,0.186643,0.88658,0.417712,0.226384,0.132715,0.838525,0.103803,0.637744,0.207645,0.173299,1
0.425601,0.70172,0.820382,0.254246,0.162455,0.767141,0.669255,0.654387,0.748549,0.895437,0.606936,0.429276,0.379841,0.58527,2
0.413878,0.264862,0.861166,0.505744,0.236462,0.777332,0.461067,0.379501,0.808628,0.67415,0.334668,0.443341,0.36847,0.314297,0
0.888683,0.90677,0.972679,0.524975,0.752708,0.239623,0.110918,0.128104,0.753172,0.892859,0.311535,0.066042,0.870168,0.092649,4
0.452135,0.735826,0.929717,0.765734,0.358123,0.751083,0.265912,0.148267,0.852341,0.919478,0.129365,0.408166,0.405769,0.107777,0
0.061011,0.392213,0.916358,0.56993,0.015884,0.976464,0.80523,0.552455,0.587372,0.940682,0.275997,0.90159,0.050288,0.474789,1
0.145654,0.448106,0.685222,0.848152,0.123105,0.933637,0.492112,0.257158,0.078086,0.798479,0.087866,0.758467,0.122361,0.200508,1
0.49726,0.444896,0.899509,0.208541,0.197473,0.713521,0.64136,0.667096,0.542199,0.790852,0.661589,0.363221,0.450469,0.604201,3
0.80061,0.82903,0.967929,0.458292,0.6,0.382118,0.199372,0.221809,0.782499,0.884222,0.372889,0.123297,0.77073,0.168248,4
0.276523,0.624586,0.91998,0.901848,0.237545,0.869336,0.335919,0.146751,0.476327,0.869591,0.045091,0.600394,0.239077,0.107777,1
0.290968,0.519526,0.839015,0.386114,0.111913,0.85848,0.688219,0.584333,0.696656,0.846689,0.452856,0.578417,0.252351,0.512032,2
0.145225,0.299903,0.381702,0.413836,0.031408,0.927107,0.842646,0.65939,0.413977,0.479633,0.451613,0.739782,0.121989,0.610543,1
0.175363,0.400637,0.85429,0.651848,0.101083,0.922674,0.59466,0.394395,0.388835,0.797877,0.21408,0.727495,0.148296,0.324085,1
0.457933,0.718529,0.860562,0.225774,0.175451,0.743841,0.664374,0.670409,0.702,0.921841,0.64122,0.399037,0.411471,0.601675,2
0.751561,0.940116,0.982232,0.542707,0.588087,0.451227,0.181424,0.173278,0.704744,0.971491,0.295503,0.158124,0.716613,0.126364,4
0.128063,0.399423,0.844212,0.827173,0.106498,0.945407,0.524355,0.283274,0.137517,0.812916,0.093585,0.794029,0.107163,0.222706,1
0.526391,0.746635,0.955489,0.702298,0.409747,0.691072,0.245055,0.156937,0.654048,0.8425,0.171935,0.33895,0.479727,0.116494,0
0.311445,0.561029,0.976012,0.326424,0.108664,0.849944,0.723163,0.641703,0.294113,0.911442,0.509882,0.561895,0.271304,0.570677,3
0.345107,0.606199,0.625226,0.200549,0.093863,0.81746,0.821485,0.788544,0.617381,0.650797,0.69165,0.504438,0.302806,0.751143,2
0.508312,0.405823,0.854473,0.290959,0.236462,0.702215,0.549806,0.552991,0.777197,0.745606,0.559353,0.350775,0.461531,0.483437,3
0.617627,0.386445,0.963835,0.324176,0.341877,0.605274,0.424147,0.448483,0.597456,0.66199,0.513449,0.260295,0.573424,0.380973,3
0.300859,0.611872,0.808703,0.134366,0.049819,0.851576,0.963388,0.928458,0.592125,0.863189,0.775053,0.565003,0.261489,0.910742,2
0.468888,0.633392,0.830276,0.642857,0.331047,0.73391,0.322508,0.230579,0.597521,0.825141,0.222256,0.386891,0.422273,0.177184,0
0.488916,0.735079,0.76574,0.407093,0.263899,0.714787,0.468461,0.433451,0.785627,0.827375,0.435313,0.364643,0.442143,0.360299,0
0.464855,0.386801,0.862426,0.292208,0.203971,0.738438,0.591002,0.579309,0.933591,0.764233,0.557244,0.392376,0.41829,0.510275,3
0.400739,0.653725,0.860798,0.185315,0.123466,0.786846,0.772914,0.769328,0.809039,0.952069,0.696721,0.456967,0.355788,0.712389,2
0.833152,0.839981,0.984831,0.472278,0.648014,0.33428,0.171279,0.194919,0.714416,0.903407,0.358593,0.10213,0.807129,0.145569,4
0.512198,0.710298,0.964281,0.532468,0.331047,0.703706,0.357562,0.299744,0.522316,0.919778,0.305362,0.352389,0.465431,0.233976,0
0.138915,0.387321,0.891058,0.724775,0.092419,0.941271,0.582136,0.356171,0.081917,0.892988,0.159089,0.781249,0.116527,0.285428,1
0.362658,0.649533,0.867779,0.766733,0.274729,0.813581,0.33661,0.193014,0.519854,0.846646,0.131519,0.498092,0.319395,0.145473,0
0.440808,0.624034,0.489961,0.135614,0.132852,0.742564,0.78552,0.815448,0.700696,0.721888,0.796514,0.39745,0.394671,0.77945,2
0.342853,0.470333,0.623206,0.335165,0.131769,0.818907,0.678633,0.608792,0.787434,0.483737,0.522141,0.50683,0.300681,0.554396,2
0.311269,0.579606,0.890822,0.369131,0.120217,0.847554,0.681406,0.590194,0.802987,0.942766,0.46801,0.557383,0.271143,0.514092,2
0.614874,0.766838,0.941737,0.418581,0.380866,0.606883,0.354678,0.350975,0.612137,0.884974,0.413431,0.261597,0.57055,0.280939,0
0.896164,0.908716,0.985487,0.532218,0.767509,0.227355,0.103148,0.119397,0.752665,0.941993,0.304533,0.061855,0.878748,0.084796,4
0.456527,0.637083,0.904364,0.573926,0.295668,0.746675,0.37595,0.293758,0.558194,0.838096,0.273285,0.40258,0.410087,0.231148,0
0.37604,0.620907,0.862872,0.120879,0.088448,0.804291,0.882833,0.889749,0.662124,0.839922,0.792181,0.483301,0.332121,0.863587,2
0.400343,0.353657,0.914626,0.183816,0.122744,0.789024,0.775055,0.771764,0.828952,0.819856,0.695016,0.460157,0.355409,0.722191,3
1,0.709432,0.967352,0.643606,1,0,0,0,0.777376,0.801766,0.214687,0,1,0,4
0.411384,0.726284,0.944807,0.242507,0.149097,0.782159,0.696922,0.679965,0.446261,0.963262,0.613625,0.45019,0.366062,0.610296,2
0.807954,0.930678,0.97924,0.55994,0.667509,0.372248,0.138236,0.134902,0.836152,0.942229,0.280961,0.118748,0.778911,0.096781,4
0.193559,0.536498,0.947589,0.669331,0.116968,0.915565,0.561472,0.367415,0.720537,0.875865,0.196186,0.70841,0.16434,0.296314,1
0.957591,0.978444,0.961814,0.3996,0.761733,0.100668,0.141373,0.203965,0.824131,0.966657,0.431392,0.024067,0.949987,0.151335,4
