@relation classification_train-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Standardize

@attribute Attribute_1 numeric
@attribute Attribute_2 numeric
@attribute Attribute_3 numeric
@attribute Attribute_4 numeric
@attribute Attribute_5 numeric
@attribute Attribute_6 numeric
@attribute Attribute_7 numeric
@attribute Attribute_8 numeric
@attribute Attribute_9 numeric
@attribute Attribute_10 numeric
@attribute Attribute_11 numeric
@attribute Attribute_12 numeric
@attribute Attribute_13 numeric
@attribute Attribute_14 numeric
@attribute Class {0,1,2,3,4}

@data
-1.17024,-0.806491,-0.82819,0.985879,-0.841534,1.000943,0.414901,-0.149925,-1.09871,-0.529195,-0.916382,1.218279,-1.140904,-0.198889,1
-0.606766,-0.293224,0.446068,-0.892536,-0.851879,0.663406,1.096893,1.146342,1.227467,0.979779,0.798827,0.540787,-0.626966,1.088833,2
-0.084887,0.556796,0.594412,0.84128,0.072219,0.267029,-0.562162,-0.739577,0.124429,0.741957,-0.851677,-0.027238,-0.126589,-0.746227,0
1.594421,1.704588,0.553623,-0.390534,1.518708,-1.764211,-1.170115,-0.724261,-0.002739,1.228817,0.247782,-1.427659,1.642552,-0.739867,4
0.169194,0.45956,0.392746,0.496154,0.220489,0.03808,-0.594588,-0.637099,0.619702,0.054455,-0.566473,-0.283376,0.125514,-0.648114,0
1.843848,1.501946,0.92323,-0.150446,1.992826,-2.209088,-1.441173,-1.035534,0.777533,0.846848,-0.005339,-1.584771,1.926036,-0.994921,4
-1.140828,-1.14681,-0.907261,0.638024,-0.889808,0.982906,0.598406,0.101142,-2.214905,-0.979707,-0.64084,1.175679,-1.114753,0.048281,1
0.375769,0.713552,0.66528,-0.001756,0.26359,-0.154324,-0.493252,-0.371426,-0.236102,0.526359,-0.136922,-0.469186,0.334562,-0.419494,0
-0.266415,0.043059,-0.927542,-1.974296,-0.9036,0.384679,1.702476,2.238178,0.136781,0.006267,2.325876,0.122481,-0.303293,2.38987,2
1.364201,1.667162,0.940777,-0.674275,1.085968,-1.370112,-0.862448,-0.361869,0.94198,1.232348,0.534125,-1.259881,1.385668,-0.421746,4
0.535979,0.820756,0.731818,0.7949,0.729087,-0.318235,-1.024849,-1.052176,0.032797,0.10098,-0.819966,-0.610169,0.499233,-0.999094,0
0.055393,0.565063,0.697182,-0.982569,-0.363969,0.148264,0.44377,0.751375,0.808083,0.968355,0.89477,-0.165402,0.011914,0.666305,2
0.283632,0.592877,-0.271044,0.681676,0.404963,-0.087258,-0.781088,-0.837143,0.490322,-0.876685,-0.6973,-0.407104,0.240867,-0.807109,0
-1.795066,-1.432587,-1.05401,1.451049,-1.198415,1.32003,0.882194,-0.039162,0.855689,0.144806,-1.244842,2.151271,-1.678872,-0.105877,1
-1.327834,-1.314928,0.658672,1.498794,-0.860499,1.106889,0.293308,-0.410529,-0.83862,-0.258556,-1.329404,1.487347,-1.279757,-0.44268,1
-0.102505,0.488331,0.627453,0.464779,-0.05881,0.282481,-0.347075,-0.452701,1.31237,0.590125,-0.548984,-0.008349,-0.143861,-0.493426,0
-0.44777,-1.842718,0.459284,-0.312779,-0.581201,0.549945,0.473655,0.436236,0.295418,-1.557333,0.172623,0.358313,-0.476996,0.392172,3
-0.391403,0.130798,0.813396,0.235604,-0.388106,0.514514,0.05562,-0.08667,-0.058929,0.321355,-0.357096,0.304966,-0.42331,-0.153708,0
0.217539,-1.800899,0.364262,-1.475023,-0.38983,-0.007883,0.674602,1.193702,-0.351425,-1.665963,1.5357,-0.32997,0.174105,1.202447,3
-0.527405,-0.003784,-0.517829,0.272436,-0.493273,0.590728,0.168058,-0.026714,1.631163,-0.211407,-0.343748,0.421787,-0.552376,-0.08799,0
0.21712,-1.1696,0.511011,-0.614253,-0.101911,-0.003914,0.024185,0.269569,-0.541213,-0.512995,0.485092,-0.326009,0.173683,0.204957,3
-1.458343,-0.687972,-0.059351,2.464602,-0.782916,1.16691,-0.065052,-0.936424,1.411706,0.217087,-1.906291,1.655831,-1.393132,-0.905155,1
-0.23537,0.227272,-0.72861,0.106011,-0.286386,0.363721,-0.015855,-0.081471,1.136378,0.340672,-0.187363,0.094784,-0.273269,-0.149137,0
-0.140921,-2.348496,-0.130219,-1.293592,-0.617406,0.298664,0.902581,1.244539,0.231993,-1.142547,1.314693,0.011679,-0.181434,1.2469,3
-0.409672,-0.332028,0.083296,0.744427,-0.267421,0.514841,-0.222854,-0.473056,-1.015287,-0.464599,-0.758739,0.305461,-0.440735,-0.495678,0
1.093802,0.73519,0.666647,0.486605,1.289408,-0.99132,-1.267193,-1.127817,0.858576,0.458232,-0.568291,-1.066114,1.089774,-1.064944,4
1.573103,1.141171,0.780127,0.148299,1.772146,-1.716163,-1.415997,-1.124827,0.058962,0.600302,-0.278653,-1.408781,1.618585,-1.064282,4
0.081191,0.705398,0.626086,0.372018,0.091184,0.123701,-0.454688,-0.491736,0.920182,0.86471,-0.469444,-0.19251,0.037562,-0.532247,0
1.497023,1.431422,0.703334,0.672128,1.932483,-1.592016,-1.595265,-1.443828,0.619627,0.833347,-0.721444,-1.358067,1.533328,-1.317414,4
-1.101762,-0.406977,-0.207468,1.341918,-0.715678,0.969481,0.135073,-0.454501,1.052524,0.413368,-1.194516,1.144524,-1.079902,-0.492366,1
0.370032,-1.031242,0.658444,-1.294957,-0.200183,-0.14876,0.374998,0.87451,0.492477,-0.889355,1.284424,-0.464134,0.328702,0.835899,3
-1.594648,-1.223721,-0.182402,0.442953,-1.234621,1.233918,1.300188,0.614787,1.379675,0.605287,-0.502424,1.859958,-1.509977,0.532021,1
1.571383,1.545288,0.596235,0.253338,1.823867,-1.722265,-1.461487,-1.197742,0.568965,0.727833,-0.365178,-1.411196,1.616643,-1.124236,4
-0.234416,-1.195161,0.915255,-0.34279,-0.415691,0.395557,0.274235,0.315289,-0.925585,-0.95769,0.185774,0.137039,-0.272343,0.25875,3
-0.329791,0.04494,0.023822,0.366561,-0.298454,0.452955,-0.082953,-0.233703,-0.243487,0.125697,-0.444977,0.216006,-0.364313,-0.287462,0
0.952135,1.467648,0.663001,-0.069962,0.872185,-0.805403,-0.899541,-0.64342,-0.196818,1.352193,-0.072636,-0.956548,0.937261,-0.672096,4
-0.164638,0.374934,0.412115,0.950411,0.023946,0.329357,-0.549506,-0.768743,-0.083482,0.666976,-0.928949,0.050366,-0.204566,-0.770076,0
-0.030862,0.10736,-0.342368,0.245153,-0.057085,0.200751,-0.286139,-0.324288,-0.825931,-0.078684,-0.325576,-0.105837,-0.07345,-0.367291,0
-0.727823,-0.847872,-0.147993,-1.034407,-0.970839,0.736285,1.367827,1.405056,0.856683,-0.078269,0.991707,0.668362,-0.739685,1.40225,2
1.850945,0.78996,1.093678,0.325637,2.272124,-2.213277,-1.654393,-1.377273,0.739991,0.102434,-0.445928,-1.586113,1.93416,-1.25799,4
-0.727115,-0.012699,-0.714482,-1.286772,-1.029457,0.726762,1.599259,1.707838,-0.392247,-0.034235,1.331466,0.651193,-0.739029,1.75058,2
-1.088509,-0.818777,-0.152095,-0.037223,-0.993252,0.962466,1.004587,0.651627,-2.045303,0.99141,-0.073855,1.128421,-1.068058,0.56223,1
0.227526,-1.965678,0.455866,-2.558147,-0.746711,-0.0151,1.743537,2.720655,-0.728919,-2.170062,3.267011,-0.337159,0.18417,3.074672,3
0.107495,0.669026,0.050711,0.151028,0.046358,0.086724,-0.353807,-0.334088,1.040397,0.464048,-0.255538,-0.232423,0.063785,-0.384714,0
0.016543,0.321623,0.554307,0.519344,0.073943,0.179235,-0.479683,-0.565213,-1.15595,0.798453,-0.591652,-0.130527,-0.026612,-0.596044,0
-1.266915,-0.462168,0.565928,2.281808,-0.660508,1.072832,-0.176508,-0.951355,-0.290906,1.119564,-1.818935,1.397164,-1.22634,-0.929269,1
-1.510923,-0.7979,0.619022,1.247793,-1.039801,1.201149,0.652899,-0.101076,-1.042951,1.021527,-1.153768,1.757887,-1.438398,-0.178882,1
-1.567318,-1.14801,0.70493,0.783987,-1.158762,1.230017,1.021845,0.301838,1.282476,0.559177,-0.810638,1.847564,-1.486674,0.217014,1
-0.030544,0.725157,0.69422,0.550719,0.036014,0.223046,-0.456061,-0.560335,-0.291168,0.678399,-0.621955,-0.079839,-0.073136,-0.590015,0
1.389812,1.348854,0.844387,-0.344154,1.279063,-1.413902,-1.059749,-0.656157,0.355525,0.756704,0.189959,-1.280075,1.41403,-0.67468,4
0.939287,-0.841583,0.295217,-1.562327,0.220489,-0.801867,0.058265,0.793961,0.241214,-0.615808,1.65773,-0.954356,0.923511,0.744279,3
-1.033718,-0.791125,-3.4339,0.231512,-0.898428,0.883456,0.745987,0.365974,-1.86127,-2.308809,-0.204745,0.955347,-1.018892,0.335531,1
-0.162788,0.515788,0.362439,0.182403,-0.200183,0.326839,-0.129945,-0.191078,0.613404,1.029212,-0.294361,0.047154,-0.202768,-0.262685,0
-0.378237,0.264406,-0.443998,0.202865,-0.384657,0.481313,0.062539,-0.068667,1.340878,-0.13061,-0.284924,0.256424,-0.410729,-0.12913,0
-0.408516,-3.013834,0.441966,1.165945,-0.151909,0.52052,-0.446014,-0.772358,-1.231126,-1.16041,-1.089821,0.313905,-0.43963,-0.747883,0
0.084313,0.80082,0.612186,0.935406,0.273935,0.120588,-0.747327,-0.900809,0.639138,0.494373,-0.92358,-0.195903,0.040671,-0.87912,0
-0.775098,-0.192957,-1.129664,-1.756035,-1.17083,0.752256,2.142879,2.373929,-0.649882,-1.484014,2.000199,0.697532,-0.783361,2.604645,2
-1.590312,-2.395907,-0.706734,1.726605,-1.012216,1.226154,0.466011,-0.383594,-2.661052,-1.826934,-1.440108,1.835359,-1.506283,-0.393856,1
0.050045,0.63891,0.453132,0.466143,0.091184,0.147514,-0.479756,-0.54542,-0.299902,0.714124,-0.544135,-0.166239,0.006603,-0.577428,0
-0.382183,-0.2398,0.691257,-0.146354,-0.482929,0.505356,0.290596,0.236072,-0.26028,0.02953,-0.000733,0.291441,-0.414503,0.161896,2
0.317727,0.934169,0.748909,0.077364,0.230833,-0.094686,-0.48974,-0.40077,0.262225,0.486688,-0.212595,-0.414115,0.275448,-0.44533,0
1.439703,1.558839,0.801319,0.756704,1.891106,-1.494489,-1.595839,-1.47101,0.389449,1.052683,-0.791424,-1.316158,1.469415,-1.340535,4
0.897836,1.295479,0.432395,0.062359,0.863564,-0.744959,-0.9292,-0.717474,-0.421279,0.97874,-0.188368,-0.918534,0.879261,-0.730593,4
-0.068136,-0.270775,0.694675,-0.857069,-0.427759,0.255036,0.474459,0.706701,0.118188,-0.066014,0.748609,-0.041759,-0.110134,0.640999,3
-0.022653,0.276142,0.333955,0.254702,-0.046741,0.208439,-0.299529,-0.33785,-0.865571,0.482949,-0.358373,-0.096916,-0.065354,-0.388424,0
0.112886,0.572827,0.614009,0.627111,0.204972,0.094901,-0.617032,-0.701353,0.928242,0.470695,-0.682513,-0.223691,0.069159,-0.709658,0
0.933332,-0.35532,-0.136144,-1.499577,0.241177,-0.809343,0.016135,0.726537,0.364672,-0.762032,1.59068,-0.958981,0.917149,0.676242,3
-0.53943,-0.164867,-1.194151,-1.398631,-0.93291,0.587557,1.465679,1.68917,1.543654,-1.247853,1.497992,0.416773,-0.563718,1.760385,2
-1.558126,-1.182826,-0.95876,0.666671,-1.172554,1.207425,1.090721,0.391962,-2.190539,0.726794,-0.662546,1.777081,-1.478829,0.303533,1
-0.602589,0.005731,-0.078948,0.333822,-0.541547,0.65172,0.206497,-0.026502,0.94809,-0.009726,-0.412316,0.521113,-0.623048,-0.091237,0
-0.681169,-0.568887,-2.05505,-1.112162,-0.957046,0.67339,1.379122,1.458033,0.971012,-0.010765,1.165514,0.557749,-0.696388,1.460879,2
-0.531495,-0.304667,-0.353534,-1.786046,-1.027733,0.596552,1.843595,2.198202,1.393844,1.026305,2.009372,0.431039,-0.556241,2.310969,2
1.205248,1.314735,0.943511,-0.36598,1.041143,-1.13531,-0.921871,-0.540405,0.443334,0.943015,0.208002,-1.14407,1.210959,-0.576368,4
0.163457,0.670906,0.74663,0.728057,0.291175,0.051793,-0.70874,-0.801827,-0.768016,0.461763,-0.76711,-0.26919,0.119754,-0.795383,0
-0.10661,-1.737896,-1.553505,-1.530952,-0.662232,0.239593,1.07443,1.508005,1.147811,-1.986867,1.695628,-0.060248,-0.147887,1.567803,3
0.397983,0.980607,0.337373,0.602557,0.501511,-0.185382,-0.830448,-0.84461,0.845118,0.615465,-0.653468,-0.497028,0.357262,-0.833608,0
-0.207838,0.33318,0.369047,0.718508,-0.08467,0.363538,-0.391757,-0.578108,-0.518871,0.312839,-0.747557,0.094544,-0.246587,-0.600283,0
-0.365388,0.20894,-0.288362,0.578002,-0.270869,0.474423,-0.171245,-0.375727,0.764357,0.399244,-0.612016,0.24651,-0.398444,-0.421415,0
-0.57283,-0.549744,-0.702861,-1.376805,-0.95015,0.620105,1.486694,1.689285,-0.218016,-0.767433,1.447629,0.468952,-0.595135,1.74793,2
1.729353,1.436836,0.83983,0.030984,1.930759,-1.992574,-1.456675,-1.115037,0.72526,0.746526,-0.173813,-1.512088,1.795235,-1.058187,4
0.009693,-3.046252,0.251921,-1.234935,-0.481205,0.178534,0.690753,1.063703,-0.99094,-2.464172,1.223567,-0.131327,-0.033388,1.076776,3
-0.965067,-0.428502,-1.116447,0.783987,-0.726022,0.874471,0.310822,-0.138722,0.900371,-0.2166,-0.751115,0.936571,-0.956938,-0.193589,1
-0.197128,0.064974,-0.379283,0.598464,-0.110531,0.339773,-0.336031,-0.495281,0.868322,-0.484747,-0.625301,0.063698,-0.236181,-0.515221,0
0.021457,0.393542,-0.025854,-0.2473,-0.162253,0.162025,-0.036276,0.056974,0.747638,-0.397095,0.123776,-0.150005,-0.02175,-0.004717,0
1.285592,1.482269,0.871048,-0.40554,1.12045,-1.254691,-0.956443,-0.550591,0.228263,1.087785,0.251214,-1.204599,1.298992,-0.587431,4
1.262785,1.396849,0.109957,0.235604,1.394576,-1.252586,-1.262074,-1.035698,-0.021669,0.799491,-0.33363,-1.203563,1.273946,-0.994457,4
-0.222276,0.124087,-0.876271,0.366561,-0.200183,0.350142,-0.182872,-0.301276,0.637788,-0.265826,-0.413296,0.077084,-0.26058,-0.343309,0
-1.050989,-1.362873,-0.144803,-0.127256,-0.986356,0.940374,1.025348,0.706958,-1.216395,-0.912203,0.011017,1.078536,-1.034421,0.658819,1
1.571036,1.35926,0.61925,-0.49148,1.435953,-1.720526,-1.102968,-0.629784,1.082455,0.535498,0.349309,-1.410508,1.616257,-0.648644,4
1.81607,1.467632,0.943739,-0.063142,2.001446,-2.152862,-1.464581,-1.086581,0.705899,0.747773,-0.088519,-1.56654,1.894196,-1.035199,4
0.060003,0.668621,0.647962,-0.320963,-0.150185,0.143074,-0.024504,0.098433,0.413496,0.756496,0.173063,-0.171167,0.016488,0.014958,4
0.674134,-0.421452,0.144366,-1.917003,-0.167425,-0.487748,0.597772,1.415405,0.772528,-0.42929,2.184947,-0.741828,0.642984,1.422588,3
0.326471,1.002554,0.757796,0.989971,0.558405,-0.103037,-0.96069,-1.070754,0.986718,0.683176,-0.970128,-0.421952,0.284335,-1.021552,0
-1.176642,-0.925107,0.48002,1.103195,-0.82257,1.021556,0.352583,-0.232394,-2.240113,0.431231,-1.044754,1.268069,-1.146583,-0.291172,1
-0.269233,0.165419,-0.086924,-1.57324,-0.79326,0.403495,1.302401,1.691119,1.222781,0.147299,1.690401,0.147738,-0.306016,1.726267,2
-0.098935,-2.765337,0.670065,-0.817509,-0.441552,0.280386,0.475838,0.686753,-0.879741,-2.719856,0.703591,-0.01092,-0.140356,0.675447,3
-0.585086,-0.150862,-1.175922,-1.58961,-1.012216,0.620691,1.710576,1.975287,0.102894,-1.274024,1.760194,0.469904,-0.606638,2.103482,2
1.114094,-0.894051,-0.55839,-2.053416,0.172215,-1.065958,0.304504,1.285726,1.141682,-1.419002,2.434642,-1.107231,1.111764,1.299765,3
-1.480297,-0.92227,-0.134777,1.719784,-0.93291,1.177289,0.342566,-0.455551,0.941549,-0.156781,-1.452135,1.686292,-1.412058,-0.484681,1
-0.728155,-0.435602,-2.0154,-1.488664,-1.079455,0.706399,1.797483,1.965779,-0.769591,-1.469267,1.656478,0.614986,-0.739982,2.097387,2
1.104801,0.985583,0.71131,-0.848884,0.70495,-1.004581,-0.569472,-0.05617,-0.089217,0.113443,0.738157,-1.073533,1.10169,-0.121446,4
-1.658689,-1.23557,0.84188,1.295538,-1.132901,1.275461,0.805652,-0.026926,-2.550546,0.339841,-1.194294,1.996097,-1.56431,-0.097596,1
-1.258966,-1.167169,0.239388,0.565725,-0.989804,1.064434,0.785194,0.24739,-0.399575,-0.020527,-0.619953,1.375482,-1.219339,0.173953,1
-1.84714,-1.508574,0.351273,1.164581,-1.275998,1.357123,1.135704,0.2179,-0.711845,-0.041297,-1.085382,2.288341,-1.722179,0.145334,1
-0.4022,-1.541429,0.305699,-1.670094,-0.912221,0.513323,1.558971,1.928545,-1.399959,-1.857051,1.810855,0.303203,-0.433618,2.063004,3
1.4098,1.759471,1.017569,0.575274,1.758353,-1.437465,-1.503544,-1.34027,0.324413,1.151135,-0.653119,-1.290763,1.436182,-1.241229,4
-1.472334,-0.99803,-1.175466,1.590191,-0.95015,1.161366,0.405528,-0.373502,-0.205908,-0.232178,-1.335821,1.639728,-1.405201,-0.409623,1
-0.246976,0.270566,-0.188327,-1.110798,-0.644991,0.383814,0.866113,1.114032,1.449491,0.855364,1.086375,0.121325,-0.284502,1.056305,2
-0.341498,-0.201353,0.14391,0.423855,-0.293282,0.464256,-0.105041,-0.271099,1.025159,0.252812,-0.497477,0.231989,-0.375555,-0.323898,0
0.215805,0.553457,0.235514,1.200048,0.504959,-0.009392,-0.97268,-1.147037,-0.454397,0.840824,-1.107461,-0.331479,0.172362,-1.085084,0
0.59382,-1.055685,0.107678,-1.024858,0.104976,-0.398917,-0.033781,0.431314,-0.67599,-1.687772,0.968658,-0.674491,0.55921,0.389721,3
0.868598,0.846463,0.512606,0.908123,1.182516,-0.706049,-1.304731,-1.296317,0.394491,0.670299,-0.900341,-0.893405,0.84814,-1.201415,4
0.784641,0.206249,0.808383,-1.891084,-0.060534,-0.595193,0.468797,1.303404,-0.437248,0.055078,2.116082,-0.818765,0.759163,1.284396,3
0.055523,0.562453,0.403228,-0.033131,-0.062258,0.141527,-0.199478,-0.149565,-0.638505,0.413576,-0.097602,-0.172883,0.012049,-0.214126,0
0.445634,-1.409636,0.396847,-2.289412,-0.493273,-0.232603,1.194238,2.113585,-0.688042,-0.8663,2.783534,-0.538326,0.406105,2.261085,3
1.903871,1.121154,0.750732,-0.041316,2.142819,-2.341873,-1.525565,-1.144038,0.399233,0.170977,-0.102422,-1.626146,1.995036,-1.074484,4
1.56024,1.618487,1.008682,0.265615,1.815247,-1.683067,-1.460377,-1.201272,0.850329,1.180006,-0.390413,-1.395536,1.604134,-1.132451,4
-0.350748,0.187982,0.383175,-0.067234,-0.436379,0.475826,0.206545,0.144085,0.776015,0.630419,-0.0654,0.248525,-0.384416,0.061265,0
-0.509917,-0.321135,-0.304997,-1.648268,-0.977735,0.581801,1.67387,1.991,1.187639,0.377435,1.806915,0.407706,-0.535877,2.076651,2
0.538841,-2.586068,0.384314,0.21105,0.513579,-0.331131,-0.739352,-0.634018,0.518585,-1.526178,-0.321317,-0.620661,0.502181,-0.622543,0
-0.647696,-0.18529,-0.561352,-1.955198,-1.143245,0.675043,2.186403,2.547389,-1.444698,0.429361,2.277688,0.560574,-0.665204,2.766819,2
1.889476,1.466319,0.942372,0.878112,2.64797,-2.300437,-1.890879,-1.743759,0.489441,0.288745,-0.890711,-1.613483,1.978473,-1.535369,4
0.14766,0.563523,-0.143664,-0.499665,-0.127772,0.045287,0.011524,0.206195,1.197647,0.406929,0.387203,-0.275939,0.103919,0.125724,0
-0.518473,-0.139273,-0.295426,-1.054869,-0.829466,0.588172,1.129805,1.259473,-0.414063,0.070863,1.021481,0.41774,-0.543956,1.234909,2
-1.562519,-1.00406,-0.328696,0.39248,-1.224276,1.216496,1.293946,0.633293,0.792152,0.365181,-0.454729,1.805142,-1.482577,0.555937,1
-0.448044,-0.624483,-1.986233,-1.354979,-0.858775,0.505568,1.313488,1.561129,0.374849,-2.44174,1.475173,0.291747,-0.477257,1.641272,2
-1.136564,-0.702366,-0.542439,1.461962,-0.717402,0.985279,0.105485,-0.51493,0.72391,-0.77221,-1.268254,1.181233,-1.110951,-0.528405,1
-1.589763,-1.153213,0.107906,1.594283,-1.034629,1.234629,0.541063,-0.29306,-2.543162,-0.008895,-1.377289,1.86222,-1.505816,-0.339864,1
-0.325094,0.017758,0.680092,0.957232,-0.129496,0.461767,-0.41333,-0.678213,-0.039306,0.083118,-0.942598,0.228461,-0.35981,-0.684219,0
-1.098048,-0.765467,-1.235396,0.669399,-0.851879,0.953395,0.529359,0.045086,0.313148,0.090803,-0.655322,1.10779,-1.076586,-0.024658,1
-0.653188,-2.205162,-0.942126,-0.869346,-0.87774,0.672535,1.133421,1.157918,-1.980341,-2.241305,0.827669,0.556287,-0.670344,1.176081,3
1.308919,1.306015,1.053345,0.451138,1.558362,-1.281722,-1.38829,-1.208673,0.680071,0.400075,-0.550985,-1.217826,1.324658,-1.129006,4
-1.462679,-0.820706,0.503263,1.579278,-0.944978,1.175482,0.400571,-0.372761,-2.372323,0.64579,-1.379102,1.680968,-1.396871,-0.422541,1
1.530828,1.091394,0.681459,0.427947,1.856625,-1.649271,-1.513591,-1.299306,0.244419,0.360611,-0.519867,-1.381808,1.571144,-1.200156,4
-1.563054,-0.956714,0.427154,0.374746,-1.227724,1.224943,1.307543,0.649232,-2.839632,1.112087,-0.465569,1.831548,-1.483035,0.557328,1
0.065986,0.183022,0.024733,-0.125892,-0.082946,0.123605,-0.15275,-0.077485,0.329867,0.469448,0.003768,-0.192616,0.022437,-0.147547,0
-0.440933,-0.251973,-1.656731,-1.354979,-0.853603,0.506308,1.304243,1.554498,0.285484,-1.986036,1.46011,0.292842,-0.470508,1.621795,2
-0.783365,-0.827741,-5.305409,-1.090336,-1.020837,0.689919,1.48845,1.516306,0.556558,-4.886839,1.274829,0.586191,-0.790981,1.652335,2
-1.461855,-2.354121,-1.128069,-0.099973,-1.248413,1.156484,1.538095,1.011772,1.020867,-1.223967,0.020123,1.625646,-1.396161,0.991581,1
-0.846192,-0.370037,0.467487,-0.241844,-0.867395,0.823021,0.865722,0.659841,-0.860342,0.638105,0.100748,0.832351,-0.848685,0.577865,1
-0.192922,0.214289,0.370642,0.082821,-0.255353,0.351526,-0.041393,-0.088879,0.041137,0.296223,-0.204134,0.078888,-0.232092,-0.155364,0
1.471196,1.632167,0.962652,-0.869346,1.118726,-1.537761,-0.825458,-0.245127,0.730976,1.233386,0.751523,-1.334985,1.504499,-0.315684,4
0.240013,0.321542,0.551116,0.683041,0.358414,-0.024642,-0.747636,-0.813842,-0.179762,-0.504063,-0.725599,-0.3466,0.196769,-0.792402,0
-0.898453,-0.407593,-0.333937,-1.000303,-1.074283,0.844239,1.555372,1.506484,-1.190043,0.671753,0.957807,0.874664,-0.896413,1.499369,2
0.161462,0.210221,0.430344,0.729421,0.289451,0.046152,-0.708054,-0.801985,0.24277,-0.290127,-0.758237,-0.275048,0.11775,-0.785247,0
-0.180811,0.403299,0.89862,1.320092,0.117045,0.352343,-0.71556,-1.006047,1.00741,0.603833,-1.213291,0.079939,-0.22031,-0.967693,0
1.482151,1.559795,0.408013,0.309267,1.72732,-1.581417,-1.432385,-1.194298,-0.283203,0.774151,-0.407803,-1.353602,1.516712,-1.12205,4
-0.431929,-0.441713,-0.833203,-1.217201,-0.810501,0.514726,1.169348,1.380822,-0.553826,0.188424,1.246377,0.305286,-0.461935,1.368331,2
-1.91147,-1.476578,0.510327,0.768981,-1.375994,1.386845,1.50141,0.592067,-1.437613,0.952777,-0.791796,2.403871,-1.77538,0.501746,1
-0.002043,0.470177,0.385226,1.009069,0.20842,0.191718,-0.71381,-0.902573,1.001394,0.739464,-0.972459,-0.116256,-0.045008,-0.883823,0
-0.103083,0.27102,-0.169641,-1.458653,-0.638095,0.266193,1.00467,1.4144,1.070085,1.108971,1.53521,-0.028263,-0.144418,1.384032,2
-1.346608,-0.81265,0.725666,0.771709,-1.012216,1.117671,0.755033,0.144776,-0.164843,0.985594,-0.801049,1.516709,-1.296157,0.055634,1
-1.72179,-1.601872,0.653203,1.39512,-1.158762,1.303136,0.823123,-0.053545,-1.788567,-0.228439,-1.258442,2.091276,-1.61752,-0.113165,1
-1.614622,-1.010349,0.146417,1.178222,-1.122556,1.247131,0.823507,0.027499,-0.289275,0.300792,-1.089555,1.902431,-1.526962,-0.045128,1
0.092377,0.255637,0.261492,-0.120435,-0.055361,0.105309,-0.179655,-0.098578,-0.919944,0.373281,-0.009703,-0.212497,0.048705,-0.165765,0
-0.23748,0.392034,0.672572,0.151028,-0.276041,0.393232,-0.041096,-0.117299,-0.923542,0.95797,-0.276963,0.133911,-0.275309,-0.192993,0
1.100219,1.067713,0.796762,-0.022218,1.070452,-0.995145,-1.028253,-0.759634,0.172617,0.653267,-0.12201,-1.06826,1.096729,-0.762126,4
0.195065,-0.168643,0.462702,-0.958015,-0.236388,0.015651,0.287824,0.628881,0.570915,0.421884,0.875852,-0.306306,0.151486,0.550239,3
0.802982,-1.266091,0.26491,-1.004396,0.31876,-0.634516,-0.227815,0.277445,0.426916,-1.921024,0.937797,-0.845768,0.778548,0.23914,3
-1.385718,-0.835278,-1.117131,0.560268,-1.077731,1.116575,0.944903,0.348443,-1.297644,-0.31256,-0.569464,1.513706,-1.330226,0.279684,1
-0.06104,0.443027,0.352868,0.49479,-0.010536,0.241727,-0.399782,-0.50049,-0.785035,0.463217,-0.564682,-0.057706,-0.103151,-0.534036,0
0.144408,0.345045,0.301597,0.677584,0.25497,0.058827,-0.66838,-0.755634,-0.961664,-0.263541,-0.712801,-0.261862,0.100675,-0.746028,0
-0.126323,0.202084,0.098791,0.306539,-0.129496,0.291303,-0.236188,-0.314353,-1.37402,-0.456499,-0.395217,0.002536,-0.167181,-0.352252,0
-0.267354,-0.84758,0.244173,-2.080699,-0.934634,0.408492,1.817788,2.394376,-1.150458,-0.958521,2.440125,0.154502,-0.304201,2.614582,3
-0.998149,-0.833527,-0.41711,1.827551,-0.526031,0.904789,-0.224615,-0.8431,-2.448362,-0.072453,-1.513383,1.000642,-0.986845,-0.823074,1
-0.199917,0.334866,-0.452885,-1.221293,-0.641543,0.340552,0.906583,1.205092,0.580211,0.477757,1.235652,0.064701,-0.238895,1.165017,2
-0.250878,-2.051665,-0.098773,0.152392,-0.28811,0.388696,-0.029647,-0.110362,0.875669,-1.661601,-0.251973,0.127845,-0.288286,-0.142645,0
1.813179,1.455038,0.869453,0.25743,2.1773,-2.151468,-1.604273,-1.313415,0.602946,0.452832,-0.378366,-1.566079,1.890889,-1.212279,4
-0.084569,0.521186,0.496427,1.572457,0.292899,0.264694,-0.907263,-1.216927,1.090646,0.710178,-1.373712,-0.030074,-0.126274,-1.139274,0
-1.784848,-1.355952,0.380441,0.502975,-1.341513,1.329409,1.518061,0.717299,-0.212431,0.915183,-0.572541,2.185205,-1.670344,0.631856,1
-1.416892,-1.050611,-1.626424,2.022622,-0.829466,1.127088,0.109963,-0.695833,-2.717018,-0.459614,-1.600455,1.542639,-1.357285,-0.691771,1
0.1116,-1.068149,0.234147,-1.47093,-0.474309,0.087252,0.781135,1.265909,-0.434586,-0.53335,1.534268,-0.231859,0.067883,1.256373,3
1.430308,1.030352,0.828208,-0.106794,1.448022,-1.478316,-1.206493,-0.86499,0.74717,0.369335,-0.043138,-1.309027,1.458972,-0.847453,4
